Exp#,Description ,Flask,Day,Time,Dilution,Aspirated.vol,Meso,Prey,Replicate,Medium,M.Red,M.Blue,M.Undefined,M.Nonfluorescent,M.TotRed,M.TotBlue,TotalMeso,M.Red.meanCh1peak,M.Blue.meanCh1peak,M.Undefined.meanCh1peak,M.Nonfluorescent.meanCh1peak,M.Red.sdCh1peak,M.Blue.sdCh1peak,M.Undefined.sdCh1peak,M.Nonfluorescent.sdCh1peak,M.Red.meanCh2peak,M.Blue.meanCh2peak,M.Undefined.meanCh2peak,M.Nonfluorescent.meanCh2peak,M.Red.sdCh2peak,M.Blue.sdCh2peak,M.Undefined.sdCh2peak,M.Nonfluorescent.sdCh2peak,C.Red,C.Blue,C.Undefined,C.Nonfluorescent,C.TotRed,C.TotBlue,TotalCrypto,C.Red.meanCh1peak,C.Blue.meanCh1peak,C.Undefined.meanCh1peak,C.Nonfluorescent.meanCh1peak,C.Red.sdCh1peak,C.Blue.sdCh1peak,C.Undefined.sdCh1peak,C.Nonfluorescent.sdCh1peak,C.Red.meanCh2peak,C.Blue.meanCh2peak,C.Undefined.meanCh2peak,C.Nonfluorescent.meanCh2peak,C.Red.sdCh2peak,C.Blue.sdCh2peak,C.Undefined.sdCh2peak,C.Nonfluorescent.sdCh2peak,M.Red.ESD,M.Blue.ESD,M.Undefined.ESD,M.Nonfluorescent.ESD,TotalMeso.ESD,C.Red.ESD,C.Blue.ESD,C.Undefined.ESD,C.Nonfluorescent.ESD,TotalCrypto.ESD
2,MR_TA+HP,Flask1,D0,0.33,2,0.199,0,TA+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,444,0,23,732.211704,452.788296,1185,5.343885794,4.932972973,NA,4.42,0.1300877219,0.2296787219,NA,0.3206952674,5.170236769,3.988626126,NA,0,0.1504704837,0.3359446838,NA,0,NA,NA,NA,NA,NA,660.5104596,418.3974099,NA,478.1452174,566.2551055
2,MR_TA+HP,Flask2,D0,0.35,5,0.958,MRTA,TA+HP,A,F2,222,0,12,4,238,0,238,6.102162162,NA,5.170833333,4.38,0.1354991136,NA,0.2608886329,0.1388044188,5.883648649,NA,4.7775,0,0.1468545714,NA,0.6931892697,0,734,347,0,18,746.2220167,352.7779833,1099,5.409223433,4.936282421,NA,4.571111111,0.2247619852,0.2993668865,NA,0.3497207102,5.258242507,4.030951009,NA,0,0.3348519512,0.2540787858,NA,0,9699.429595,NA,10302.35833,5958.0775,9666.949496,722.3555041,297.7804323,NA,464.6905556,584.0793267
2,MR_TA+HP,Flask3,D0,0.35,5,0.962,0,TA+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,824,387,0,19,836.9281585,393.0718415,1230,5.356492718,4.982144703,NA,4.289473684,0.1324861072,0.2227822184,NA,1.064359347,5.16118932,4.059431525,NA,0.2278947368,0.1470306936,0.2433790352,NA,0.9933701277,NA,NA,NA,NA,NA,785.8342961,332.480646,NA,415.4089474,637.4717398
2,MR_TA+HP,Flask4,D0,0.36,5,0.957,MRTA,TA+HP,B,F2,252,0,11,0,263,0,263,6.106587302,NA,4.947272727,NA,0.1423376979,NA,0.2813215566,NA,5.888650794,NA,4.464545455,NA,0.16708112,NA,0.5944302085,NA,802,402,0,18,813.9900332,408.0099668,1222,5.415012469,4.939975124,NA,3.903888889,0.2480335895,0.2214658699,NA,1.435569733,5.237967581,3.986791045,NA,0.47,0.3371070786,0.2933211684,NA,1.368176115,9659.915833,NA,8360.511818,NA,9605.568137,703.4057232,333.8353234,NA,366.3827778,576.8642226
2,MR_TA+HP,Flask5,D0,0.37,5,0.986,0,TA+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,793,364,0,12,801.2247191,367.7752809,1169,5.369306431,4.968956044,NA,4.120833333,0.1251005582,0.1988146921,NA,1.329466457,5.152030265,4.006950549,NA,0.3433333333,0.131621738,0.3091716254,NA,1.189341555,NA,NA,NA,NA,NA,764.1701892,330.0753297,NA,407.0266667,625.3367836
2,MR_TA+HP,Flask6,D0,0.38,5,0.96,MRTA,TA+HP,C,F2,272,0,24,2,298,0,298,6.097095588,NA,4.926666667,2.12,0.1324367915,NA,0.4224531532,2.998132752,5.888125,NA,4.489166667,2.21,0.1616673245,NA,0.534642641,3.125411973,818,326,0,14,828.0104895,329.9895105,1158,5.423276284,4.961564417,NA,4.520714286,0.2381744615,0.229318067,NA,0.2991131581,5.239425428,3.975552147,NA,0,0.324014049,0.3370142686,NA,0,9513.327978,NA,9731.209583,9452,9530.463893,721.027555,307.3894172,NA,357.7557143,600.1883161
2,MR_TA+HP,Flask1,D1,1.38,5,0.986,0,TA+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1145,417,0,13,1154.529449,420.4705506,1575,5.379956332,4.95294964,NA,4.509230769,0.1272287249,0.2095626854,NA,0.2941785608,5.170497817,4.025323741,NA,0,0.1340331091,0.2513501106,NA,0,NA,NA,NA,NA,NA,853.4169258,341.4552518,NA,739.0746154,716.9252
2,MR_TA+HP,Flask2,D1,1.38,5,0.987,MRTA,TA+HP,A,F2,273,0,16,3,292,0,292,6.12974359,NA,5.00125,4.29,0.1487877739,NA,0.3603308665,0.1014889157,5.908424908,NA,4.44625,0,0.1743477626,NA,0.5880008503,0,646,306,0,8,651.4285714,308.5714286,960,5.475417957,4.990882353,NA,2.84125,0.2339059546,0.1882713577,NA,2.364520111,5.270650155,4.018300654,NA,1.59625,0.2469275603,0.2284223607,NA,2.203230988,11367.17707,NA,8800.480625,9805.61,11210.49267,1017.71582,358.1478105,NA,1154.98625,808.6224375
2,MR_TA+HP,Flask3,D1,1.39,5,0.985,0,TA+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1425,527,0,27,1444.710553,534.2894467,1979,5.375312281,4.966148008,NA,4.467037037,0.1325942691,0.2154228332,NA,0.3158238898,5.129957895,3.982220114,NA,0,0.1494404298,0.305145052,NA,0,NA,NA,NA,NA,NA,817.9830667,355.6105882,NA,520.9392593,690.8024305
2,MR_TA+HP,Flask4,D1,1.4,5,0.959,MRTA,TA+HP,B,F2,329,0,18,2,349,0,349,6.105410334,NA,4.851111111,2.145,0.1846038078,NA,0.29178737,3.033488091,5.875015198,NA,4.282777778,2.15,0.1891236604,NA,0.3317476992,3.040559159,815,301,0,22,831.0663082,306.9336918,1138,5.488368098,4.951196013,NA,4.512727273,0.2248470121,0.2246268716,NA,0.3407160781,5.281779141,4.006744186,NA,0,0.2626773889,0.2749679333,NA,0,11198.71526,NA,10661.76278,9717.55,11162.53338,1016.66346,394.3891362,NA,744.6359091,846.8135677
2,MR_TA+HP,Flask5,D1,1.41,5,0.96,0,TA+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1476,600,0,25,1493.774566,607.2254335,2101,5.388827913,4.95725,NA,4.0716,0.129483648,0.2247958172,NA,1.244731162,5.142113821,4.02315,NA,0.328,0.1380852227,0.2897213747,NA,1.135238595,NA,NA,NA,NA,NA,971.1845799,430.7704167,NA,718.3856,813.8459448
2,MR_TA+HP,Flask6,D1,1.42,5,0.959,MRTA,TA+HP,C,F2,349,0,20,2,371,0,371,6.09252149,NA,4.775,4.19,0.1725933122,NA,0.2722518184,0.1272792206,5.863209169,NA,3.975,0,0.1775989746,NA,0.3991372274,0,764,322,0,12,772.441989,325.558011,1098,5.474751309,4.958664596,NA,4.440833333,0.2357166167,0.198328889,NA,0.1726509002,5.259528796,4.008540373,NA,0,0.2786289931,0.2679901773,NA,0,10470.42481,NA,9725.465,10750.345,10431.77426,958.8923037,369.9863043,NA,659.6516667,782.9190619
2,MR_TA+HP,Flask1,D2,2.37,5,0.986,0,TA+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2919,1126,0,57,2960.133004,1141.866996,4102,5.343446386,4.938667851,NA,4.523157895,0.134908302,0.2132720782,NA,0.6710177715,5.1441247,4.018143872,NA,0.07561403509,0.1390939774,0.260724496,NA,0.5708734459,NA,NA,NA,NA,NA,813.6463481,404.5638188,NA,719.5294737,700.0452779
2,MR_TA+HP,Flask2,D2,2.38,5,0.959,MRTA,TA+HP,A,F2,420,0,24,5,449,0,449,6.104619048,NA,4.739583333,4.39,0.1820634777,NA,0.3263164531,0.2585536695,5.880119048,NA,4.11,0,0.1887308071,NA,0.4430919033,0,727,322,0,6,731.1582459,323.8417541,1055,5.504979367,4.948509317,NA,4.326666667,0.2576728196,0.1830435359,NA,0.1129011367,5.295928473,3.985403727,NA,0,0.2873569791,0.2754933129,NA,0,10528.51831,NA,9461.033333,9059.118,10455.09595,1017.538446,344.0207453,NA,1436.956667,814.3572227
2,MR_TA+HP,Flask3,D2,2.38,5,0.986,0,TA+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2662,1120,0,79,2717.604971,1143.395029,3861,5.361652893,4.956366071,NA,4.156202532,0.1339537341,0.2048214853,NA,1.116198107,5.12203982,3.983285714,NA,0.2725316456,0.1412134343,0.3169871976,NA,1.055653241,NA,NA,NA,NA,NA,802.6431668,448.7440714,NA,577.4848101,695.3770448
2,MR_TA+HP,Flask4,D2,2.39,5,0.986,MRTA,TA+HP,B,F2,427,0,29,2,458,0,458,6.104074941,NA,5.015172414,4.445,0.1553393197,NA,0.3221536977,0.261629509,5.871709602,NA,4.45137931,0,0.163052254,NA,0.6666264971,0,847,310,0,6,851.3923941,311.6076059,1163,5.461770956,4.963645161,NA,3.608333333,0.2243802696,0.1686859644,NA,1.775696108,5.24231405,4.019774194,NA,0.7183333333,0.2416292817,0.292519931,NA,1.759550132,10693.10888,NA,8258.665862,8445.485,10529.14797,1025.140012,393.2914516,NA,656.5083333,854.8177042
2,MR_TA+HP,Flask5,D2,2.4,10,0.959,0,TA_HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1275,499,0,32,1297.998873,508.0011274,1806,5.374980392,4.954789579,NA,4.2146875,0.1303168296,0.2110047341,NA,0.8001853994,5.129647059,3.982765531,NA,0.131875,0.1316533588,0.2499782463,NA,0.7459976542,NA,NA,NA,NA,NA,905.8232471,400.8914028,NA,618.974375,761.2273699
2,MR_TA+HP,Flask6,D2,2.41,5,0.986,MRTA,TA+HP,C,F2,400,0,25,5,430,0,430,6.0941,NA,4.9064,3.538,0.148270531,NA,0.4286303769,1.985074306,5.855625,NA,4.5004,0.822,0.1517239591,NA,0.5115212606,1.838047878,936,330,0,4,938.957346,331.042654,1270,5.440245726,4.959,NA,4.515,0.2426626881,0.2376836676,NA,0.2368543856,5.206207265,4.037060606,NA,0,0.2728672001,0.2912704004,NA,0,10281.52185,NA,9027.1088,7333.132,10174.30726,984.0777778,395.8208485,NA,1040.7025,831.4019606
2,MR_TA+HP,Flask1,D3,3.38,10,0.959,0,TA+HP,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2433,811,0,37,2460.75,820.25,3281,5.346872174,4.954747226,NA,4.362972973,0.1337433859,0.227704116,NA,0.7692451743,5.133723798,3.998261406,NA,0.1148648649,0.1421803062,0.2837340273,NA,0.698695696,NA,NA,NA,NA,NA,773.3515701,397.6123798,NA,646.6318919,679.0470558
2,MR_TA+HP,Flask2,D3,3.39,5,0.986,MRTA,TA+HP,A,F2,446,0,39,2,487,0,487,6.09661435,NA,4.988717949,4.245,0.1434235314,NA,0.4203017681,0.1060660172,5.858632287,NA,4.429487179,0,0.1505172034,NA,0.6828267435,0,713,220,0,13,722.9346195,223.0653805,946,5.461809257,4.926,NA,4.096923077,0.2498908921,0.2250568675,NA,1.241251953,5.216746143,4.033863636,NA,0.3169230769,0.2839396079,0.2795284345,NA,1.142682404,11083.64428,NA,9720.588974,13093.51,10982.74197,1105.280799,451.8659091,NA,1005.446923,951.9519239
2,MR_TA+HP,Flask3,D3,3.4,20,0.959,0,TA+HP,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1242,349,0,16,1254.490258,352.5097423,1607,5.36989533,4.961289398,NA,4.44125,0.1234955766,0.2442859626,NA,0.1883569307,5.119259259,4.03495702,NA,0,0.1275698558,0.2425778957,NA,0,NA,NA,NA,NA,NA,923.3998309,456.9736963,NA,709.316875,819.9722962
2,MR_TA+HP,Flask4,D3,3.41,5,0.96,MRTA,TA+HP,B,F2,552,0,23,2,577,0,577,6.09923913,NA,4.766956522,4.38,0.1700927495,NA,0.2984114728,0.1555634919,5.863731884,NA,4.150869565,0,0.1755505332,NA,0.2907812837,0,819,209,0,11,827.7636187,211.2363813,1039,5.473223443,4.915119617,NA,3.51,0.2543011184,0.2381642736,NA,1.7396149,5.238424908,3.979617225,NA,0.7854545455,0.290188515,0.2950209362,NA,1.747617599,10917.57944,NA,9649.45,8128.325,10857.36196,1027.868669,457.9588995,NA,1118.342727,914.1863523
2,MR_TA+HP,Flask5,D3,3.41,20,0.96,0,TA+HP,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,299,0,15,1111.794139,302.2058613,1414,5.367454545,4.93083612,NA,4.528,0.1299515999,0.2662685918,NA,0.2302545176,5.134663636,3.990802676,NA,0,0.1384542758,0.300284023,NA,0,NA,NA,NA,NA,NA,809.3080182,355.2797324,NA,831.5366667,713.5364286
2,MR_TA+HP,Flask6,D3,3.42,5,0.96,MRTA,TA+HP,C,F2,535,0,29,4,568,0,568,6.097981308,NA,5.100689655,3.26,0.1450817916,NA,0.2649923319,2.177337824,5.853588785,NA,4.551724138,1.0475,0.1502426847,NA,0.5216667585,2.095,832,267,0,21,847.8980892,272.1019108,1120,5.472920673,4.91917603,NA,4.076666667,0.3009315716,0.240269419,NA,1.379878014,5.224182692,3.9717603,NA,0.4057142857,0.3154910299,0.335557401,NA,1.28147404,11016.88512,NA,10343.9931,11078.835,10982.96599,982.2330048,445.1196629,NA,1025.900476,855.0077857
3,MR_TA+CM,Flask1,D0,0.03,10,0.985,0,TA+CM,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,342,108,0,5,345.8,109.2,455,5.389152047,5.127407407,NA,4.576,0.1230579828,0.2592417786,NA,0.4655426941,5.219912281,3.84537037,NA,0,0.1271604774,0.3566836498,NA,0,NA,NA,NA,NA,NA,925.5473684,524.1031481,NA,501.282,825.5972527
3,MR_TA+CM,Flask2,D0,0.02,10,0.983,MRTA,TA+CM,A,F2,161,0,6,2,169,0,169,6.20068323,NA,5.011666667,4.27,0.1325383163,NA,0.4452153037,0.1838477631,5.977826087,NA,4.006666667,0,0.1597681744,NA,0.7376900885,0,338,105,0,3,340.2889391,105.7110609,446,5.404467456,5.174190476,NA,4.48,0.2474832017,0.2068387562,NA,0.3508560959,5.280532544,3.85152381,NA,0,0.2923957327,0.2866275423,NA,0,10874.05547,NA,13772.56833,9507.13,10960.78462,802.8689349,417.053619,NA,420.9233333,709.4688341
3,MR_TA+CM,Flask3,D0,0.02,10,0.982,0,TA+CM,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,110,0,2,309.4736842,110.5263158,420,5.379318182,5.177727273,NA,4.515,0.1244552536,0.2191043448,NA,0.5161879503,5.251038961,3.831818182,NA,0,0.1296834976,0.298384586,NA,0,NA,NA,NA,NA,NA,921.91,510.6785455,NA,134.205,810.4555476
3,MR_TA+CM,Flask4,D0,0.02,10,0.982,MRTA,TA+CM,B,F2,157,0,10,1,168,0,168,6.194713376,NA,5.272,4.26,0.118989121,NA,0.2913874854,NA,5.977898089,NA,4.917,0,0.1530293748,NA,0.5804222601,NA,322,75,0,2,323.6221662,75.37783375,399,5.432080745,5.0976,NA,4.27,0.2338776866,0.2987353525,NA,0.04242640687,5.295838509,3.729466667,NA,0,0.2623534963,0.4149271943,NA,0,10653.97076,NA,9844.231,8051.71,10590.28232,891.3063354,444.936,NA,667.005,806.2778195
3,MR_TA+CM,Flask5,D0,0.03,10,0.983,0,TA+CM,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,94,0,4,328.1026253,94.8973747,423,5.386030769,5.168617021,NA,4.91,0.1247909325,0.2466663807,NA,0.3969046905,5.246830769,3.871808511,NA,0,0.1290544398,0.2134759072,NA,0,NA,NA,NA,NA,NA,869.5328923,490.3247872,NA,453.685,781.3320567
3,MR_TA+CM,Flask6,D0,0.02,10,0.986,MRTA,TA+CM,C,F2,156,0,3,1,160,0,160,6.171025641,NA,4.81,4.4,0.1446917947,NA,0.5632051136,NA,5.946666667,NA,4.28,0,0.1929911692,NA,0.2487971061,NA,336,99,0,2,337.5448276,99.45517241,437,5.430029762,5.156363636,NA,4.715,0.2362006464,0.2049661721,NA,0.6858935778,5.311547619,3.876767677,NA,0,0.3202806383,0.2741511139,NA,0,11048.03801,NA,14361.95,6422.41,11081.26369,852.5191071,492.8738384,NA,573.485,769.7663616
3,MR_TA+CM,Flask7,D0,0.41,5,0.987,MRTA,0,A,F2,297,0,8,2,307,0,307,6.17986532,NA,4.8375,4.325,0.1186978138,NA,0.5213923666,0.2899137803,5.967340067,NA,4.78875,0,0.1400964756,NA,0.8384584068,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11051.32512,NA,11793.79625,10929.955,11069.88221,NA,NA,NA,NA,NA
3,MR_TA+CM,Flask8,D0,0.42,5,0.988,MRTA,0,B,F2,279,0,3,0,282,0,282,6.161612903,NA,4.853333333,NA,0.123663709,NA,0.2122105872,NA,5.947455197,NA,4.863333333,NA,0.1612707316,NA,0.7050059101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11044.29606,NA,6643.063333,NA,10997.47443,NA,NA,NA,NA,NA
3,MR_TA+CM,Flask9,D0,0.43,5,0.989,MRTA,0,C,F2,311,0,6,0,317,0,317,6.184019293,NA,5.19,NA,0.1303503453,NA,0.390230701,NA,5.971350482,NA,5.168333333,NA,0.1570230392,NA,1.154338194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10766.30952,NA,10982.06167,NA,10770.39315,NA,NA,NA,NA,NA
3,MR_TA+CM,Flask1,D1,1,10,0.982,0,TA+CM,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,417,153,0,6,421.3894737,154.6105263,576,5.349760192,5.136862745,NA,4.901666667,0.1289992548,0.2468551423,NA,0.4594961008,5.171390887,3.912026144,NA,0,0.1621741799,0.2572791835,NA,0,NA,NA,NA,NA,NA,801.0620144,435.2669935,NA,525,701.022066
3,MR_TA+CM,Flask2,D1,0.99,5,0.982,MRTA,TA+CM,A,F2,384,0,27,0,411,0,411,6.179166667,NA,5.128518519,NA,0.126397497,NA,0.3474821933,NA,5.958098958,NA,4.54037037,NA,0.1459810804,NA,0.6863531356,NA,791,347,0,8,796.5606327,349.4393673,1146,5.47721871,5.125014409,NA,4.67125,0.2739996331,0.2525813263,NA,0.4654164802,5.300316056,3.860288184,NA,0,0.2937548728,0.2751204213,NA,0,11442.94273,NA,12124.81667,NA,11487.73737,936.8878508,460.7659366,NA,735.0275,791.312644
3,MR_TA+CM,Flask3,D1,0.99,10,0.982,0,TA+CM,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,175,0,5,494.6861862,176.3138138,671,5.350366599,5.157942857,NA,4.308,0.1171614446,0.2150014626,NA,0.04969909456,5.136965377,3.861085714,NA,0,0.1175912881,0.285440713,NA,0,NA,NA,NA,NA,NA,820.3145825,374.8418857,NA,424.496,701.1837109
3,MR_TA+CM,Flask4,D1,0.99,10,0.983,MRTA,TA+CM,B,F2,231,0,11,0,242,0,242,6.16961039,NA,5.139090909,NA,0.126299591,NA,0.4654128177,NA,5.952554113,NA,4.425454545,NA,0.1558677404,NA,0.7248774191,NA,297,127,0,3,299.1014151,127.8985849,427,5.482424242,5.170393701,NA,4.586666667,0.257280834,0.2201853533,NA,0.3477547028,5.303838384,3.870393701,NA,0,0.2831293769,0.2393655688,NA,0,11695.74472,NA,12526.49636,NA,11733.50616,852.3513468,444.517874,NA,247.16,726.8
3,MR_TA+CM,Flask5,D1,0.99,10,0.983,0,TA+CM,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672,216,0,11,680.3243243,218.6756757,899,5.3384375,5.12787037,NA,4.737272727,0.1233031437,0.2459648337,NA,0.4678480717,5.10421131,3.844444444,NA,0,0.126632305,0.316787166,NA,0,NA,NA,NA,NA,NA,887.6209821,458.4683333,NA,706.0272727,782.2878309
3,MR_TA+CM,Flask6,D1,0.99,10,0.984,MRTA,TA+CM,C,F2,239,0,6,1,246,0,246,6.189623431,NA,5.058333333,4.94,0.1397276178,NA,0.12655697,NA,5.946150628,NA,4.61,0,0.1477969675,NA,0.4684442336,NA,286,131,0,4,288.7434053,132.2565947,421,5.444195804,5.172900763,NA,4.495,0.2606426944,0.2358763971,NA,0.2980492129,5.242412587,3.85351145,NA,0,0.2729721746,0.2803045697,NA,0,12537.10849,NA,12756.98667,12776.88,12543.44606,1011.121224,517.4157252,NA,1042.195,857.7931354
3,MR_TA+CM,Flask7,D1,1.38,5,0.987,MRTA,0,A,F2,348,0,5,1,354,0,354,6.148247126,NA,4.64,0,0.1305941946,NA,0.434281015,NA,5.932931034,NA,4.146,4.11,0.150947157,NA,0.6179239435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11026.89701,NA,10683.024,17038.48,11039.02192,NA,NA,NA,NA,NA
3,MR_TA+CM,Flask8,D1,1.39,5,0.956,MRTA,0,B,F2,355,0,5,0,360,0,360,6.139690141,NA,4.694,NA,0.1306985352,NA,0.3669196097,NA,5.912704225,NA,4.18,NA,0.1569897253,NA,0.54207933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10878.3553,NA,8456.064,NA,10844.71236,NA,NA,NA,NA,NA
3,MR_TA+CM,Flask1,D2,2.02,20,0.984,0,TA+CM,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,381,188,0,6,385.0175747,189.9824253,575,5.362755906,5.155,NA,4.926666667,0.1230019929,0.2480501502,NA,0.4555289965,5.17152231,3.835159574,NA,0,0.1234409838,0.3303481814,NA,0,NA,NA,NA,NA,NA,742.0139108,409.6809574,NA,350.1366667,629.2663304
3,MR_TA+CM,Flask2,D2,2,10,0.981,MRTA,TA+CM,A,F2,285,0,11,1,297,0,297,6.170596491,NA,4.972727273,4.35,0.1364747126,NA,0.5195592538,NA,5.957719298,NA,4.323636364,0,0.1508849196,NA,0.6858027811,NA,249,236,0,6,252.0804124,238.9195876,491,5.534819277,5.173008475,NA,4.675,0.2892803701,0.1894017905,NA,0.5156646197,5.356907631,3.866694915,NA,0,0.3120724099,0.2511337868,NA,0,11530.50228,NA,11960.11182,4830.35,11523.85431,831.8540562,452.7940678,NA,402.8816667,644.4161914
3,MR_TA+CM,Flask3,D2,2,20,0.983,0,TA+CM,B,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,432,153,0,2,433.4769231,153.5230769,587,5.355023148,5.200457516,NA,4.445,0.1326107624,0.2217998738,NA,0.261629509,5.14162037,3.898104575,NA,0,0.1732095397,0.2567580051,NA,0,NA,NA,NA,NA,NA,791.3616435,453.1371242,NA,438.775,702.0029983
3,MR_TA+CM,Flask4,D2,2,10,0.958,MRTA,TA+CM,B,F2,251,0,6,1,258,0,258,6.153386454,NA,5.113333333,0,0.1422423497,NA,0.2938480333,NA,5.934780876,NA,4.01,4.29,0.1577550373,NA,0.33769809,NA,193,227,0,3,194.3785714,228.6214286,423,5.517772021,5.211277533,NA,4.603333333,0.2791424924,0.1703864623,NA,0.5441813423,5.316735751,3.863215859,NA,0,0.329194436,0.2502419398,NA,0,12199.29335,NA,11527.49333,8012.37,12167.44171,871.9715544,468.9136564,NA,357.96,652.0278723
3,MR_TA+CM,Flask5,D2,2,20,0.982,0,TA+CM,C,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576,120,0,4,579.3103448,120.6896552,700,5.385833333,5.16925,NA,4.545,0.1220420455,0.2774286569,NA,0.5509688436,5.140659722,3.810916667,NA,0,0.1280376935,0.2903171139,NA,0,NA,NA,NA,NA,NA,940.1282465,536.8639167,NA,400.5575,867.9139571
3,MR_TA+CM,Flask6,D2,2,10,0.982,MRTA,TA+CM,C,F2,302,0,14,1,317,0,317,6.139966887,NA,5.145714286,4.4,0.1359682842,NA,0.2386730717,NA,5.910066225,NA,4.257142857,0,0.1487064789,NA,0.6870945358,NA,129,220,0,6,131.217765,223.782235,355,5.551705426,5.223272727,NA,4.845,0.3506269475,0.1662539681,NA,0.482109946,5.355193798,3.860909091,NA,0,0.4278874355,0.2747736153,NA,0,12408.44709,NA,13828.95929,7953.6,12457.1295,804.7365891,502.3732273,NA,507.7066667,612.3362535
3,MR_TA+CM,Flask7,D2,2.39,5,0.986,MRTA,0,A,F2,452,0,10,0,462,0,462,6.139137168,NA,4.68,NA,0.1325576768,NA,0.432280773,NA,5.937367257,NA,4.142,NA,0.1676058559,NA,0.5889501016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10588.77316,NA,9036.008,NA,10555.16353,NA,NA,NA,NA,NA
3,MR_TA+CM,Flask1,D3,3.12,20,0.959,0,TA+CM,A,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,840,249,0,5,843.8567493,250.1432507,1094,5.395797619,5.186144578,NA,4.532,0.1244902148,0.2879775052,NA,0.4353389484,5.193583333,3.871365462,NA,0,0.1356611593,0.2639551506,NA,0,NA,NA,NA,NA,NA,883.0314762,484.9582329,NA,733.126,791.7428428
